timestamp,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,Ignore,sumOpenInterest,sumOpenInterestValue
2024-12-27 18:45:00,2.174,2.1741,2.1658,2.1698,722131.0,2024-12-27 18:49:59.999,1566893.2908,3042,355481.0,771253.8336,0,,
2024-12-27 18:50:00,2.1699,2.1716,2.1654,2.1715,460459.0,2024-12-27 18:54:59.999,998679.9585,2029,227171.0,492686.9953,0,,
2024-12-27 18:55:00,2.1716,2.175,2.1709,2.1721,224475.0,2024-12-27 18:59:59.999,487736.3295,1552,113605.0,246836.5784,0,,
2024-12-27 19:00:00,2.1722,2.1738,2.1683,2.1695,229691.0,2024-12-27 19:04:59.999,498576.4517,1898,62813.0,136357.6856,0,,
2024-12-27 19:05:00,2.1694,2.1741,2.1648,2.1685,434828.0,2024-12-27 19:09:59.999,942561.5715,2619,208179.0,451278.0903,0,,
2024-12-27 19:10:00,2.1685,2.1722,2.1676,2.1711,208304.0,2024-12-27 19:14:59.999,452046.7094,1558,78228.0,169723.3057,0,,
2024-12-27 19:15:00,2.1711,2.1716,2.165,2.1694,254805.0,2024-12-27 19:19:59.999,552808.3495,1556,152648.0,331203.2331,0,,
2024-12-27 19:20:00,2.1693,2.1731,2.1692,2.1718,365576.0,2024-12-27 19:24:59.999,793935.4242,1913,208970.0,453880.0705,0,,
2024-12-27 19:25:00,2.1719,2.173,2.1683,2.1697,176886.0,2024-12-27 19:29:59.999,384008.5769,1653,90058.0,195512.3071,0,,
2024-12-27 19:30:00,2.1697,2.1733,2.1671,2.1721,208051.0,2024-12-27 19:34:59.999,451509.1877,2065,95270.0,206716.8423,0,,
2024-12-27 19:35:00,2.1722,2.1798,2.1722,2.175,446698.0,2024-12-27 19:39:59.999,971949.1641,2757,235552.0,512473.0559,0,,
2024-12-27 19:40:00,2.1751,2.1788,2.1744,2.1747,268321.0,2024-12-27 19:44:59.999,583898.1816,1459,114827.0,249871.8501,0,,
2024-12-27 19:45:00,2.1747,2.1776,2.1747,2.1757,171436.0,2024-12-27 19:49:59.999,373046.1177,1659,59412.0,129286.2182,0,,
2024-12-27 19:50:00,2.1758,2.1762,2.1725,2.1747,229628.0,2024-12-27 19:54:59.999,499266.3597,1314,125866.0,273612.6604,0,,
2024-12-27 19:55:00,2.1747,2.1806,2.174,2.1791,582491.0,2024-12-27 19:59:59.999,1268767.6838,1719,369537.0,804980.4607,0,,
2024-12-27 20:00:00,2.1791,2.1815,2.173,2.1743,650256.0,2024-12-27 20:04:59.999,1416177.9931,2024,285197.0,621437.9638,0,,
