timestamp,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base volume,taker buy quote volume,ignore,sumopeninterest,sumopeninterestvalue,RSI,StochRSI,OBV,ATR,ADX,MACD,MACD_Signal,MACD_Hist,SMA_50,SMA_20,DI_plus,DI_minus,MOM_,ROC_,CMF_,Candle_Body_,Upper_Wick_,Lower_Wick_,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,Fear_Greed,GOLD,GS10,OIL,CPI,M2,UNRATE,SP500,DXY,VIX,RETAIL,GDP,T10Y2Y,BALANCE_OF_TRADE,PPI,M1,IP
1653609600.0,1792.24,1822.26,1703.0,1727.27,1296693.28537,1653695999.0,2284866824.037575,1226454.0,636298.35366,1121310214.6769392,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,1296693.28537,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,64.97000000000003,30.019999999999982,24.269999999999982,2055.14352825049,1854.762,1654.3804717495098,12.0,17.5,2.9,114.96,291.299,21698.0,3.6,4158.24,118.2796,25.72,589282.0,25805.791,0.27,-1022.113,273.251,20676.4,102.9659
1653696000.0,1727.26,1808.98,1722.26,1792.22,558271.1818,1653782399.0,988074924.5510888,645423.0,274929.0893,486689625.025699,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,1854964.46717,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,64.96000000000004,16.75999999999999,5.0,2055.14352825049,1854.762,1654.3804717495098,13.0,17.5,2.9,114.96,291.299,21698.0,3.6,4158.24,118.2796,25.72,589282.0,25805.791,0.27,-1022.113,273.251,20676.4,102.9659
1653782400.0,1792.21,1827.4,1759.96,1813.64,432430.611,1653868799.0,776046677.0579289,447003.0,220130.2683,394977604.090882,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,2287395.07817,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,21.430000000000064,13.759999999999991,32.25,2055.14352825049,1854.762,1654.3804717495098,14.0,17.5,2.9,114.96,291.299,21698.0,3.6,4158.24,118.2796,25.72,589282.0,25805.791,0.27,-1022.113,273.251,20676.4,102.9659
1653868800.0,1813.64,2013.0,1803.18,1998.78,814922.8359,1653955199.0,1557925971.047644,848129.0,429356.6023,820387228.0040231,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,3102317.91407,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,185.13999999999987,14.220000000000027,10.460000000000036,2055.14352825049,1854.762,1654.3804717495098,10.0,17.5,2.9,114.96,291.299,21698.0,3.6,4158.24,118.2796,26.54,589282.0,25805.791,0.27,-1022.113,273.251,20676.4,102.9659
1653955200.0,1998.78,2016.45,1925.0,1941.9,751103.4226,1654041599.0,1477853073.767754,791367.0,372240.6566,732469031.320572,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,2351214.49147,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,56.87999999999988,17.670000000000073,16.90000000000009,2055.14352825049,1854.762,1654.3804717495098,16.0,17.19,2.9,114.38,291.299,21698.0,3.6,4132.15,118.0689,26.19,589282.0,25805.791,0.32,-1022.113,273.251,20676.4,102.9659
1654041600.0,1941.9,1972.58,1763.75,1817.95,1037841.2706,1654127999.0,1954005475.2304208,973159.0,502588.515,947207203.239108,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,1313373.2208699998,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,123.95000000000005,30.679999999999836,54.200000000000045,2036.9645398672192,1872.898,1708.8314601327806,17.0,16.94,3.14,115.26,295.072,21653.6,3.6,4101.23,118.6936,25.69,593360.0,25805.791,0.28,-1022.113,280.251,20602.7,102.8224
1654128000.0,1817.96,1853.05,1782.42,1834.08,788784.4017,1654214399.0,1434781730.184754,793304.0,393723.5095,716261889.851378,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,2102157.6225699997,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,16.11999999999989,18.970000000000027,35.539999999999964,2031.7219389041134,1881.2699999999998,1730.8180610958862,13.0,17.13,3.14,116.88,295.072,21653.6,3.6,4176.82,118.0642,24.72,593360.0,25805.791,0.27,-1022.113,280.251,20602.7,102.8224
1654214400.0,1834.09,1843.91,1737.0,1775.12,741282.5346,1654300799.0,1319239612.462907,807046.0,359074.7991,639037260.339931,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,1360875.0879699998,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,58.97000000000003,9.820000000000164,38.11999999999989,2040.1600693302419,1873.5659999999996,1706.9719306697573,10.0,16.51,3.14,118.97,295.072,21653.6,3.6,4108.54,118.2138,24.79,593360.0,25805.791,0.3,-1022.113,280.251,20602.7,102.8224
1654300800.0,1775.13,1816.0,1748.43,1804.58,388279.4579,1654387199.0,689062742.981284,402734.0,193658.9013,343739405.010212,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,1749154.5458699998,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,29.449999999999818,11.420000000000073,26.700000000000045,1948.6725640377663,1834.7259999999994,1720.7794359622326,14.0,16.51,3.14,118.97,295.072,21653.6,3.6,4108.54,118.2138,24.79,593360.0,25805.791,0.3,-1022.113,280.251,20602.7,102.8224
1654387200.0,1804.58,1830.17,1773.05,1806.23,371974.5061,1654473599.0,670583716.9563911,403935.0,186891.6989,336909023.979255,0.0,1605661.574,5547650559.183525,46.02264300192812,0.6081073644252187,2121129.05197,107.82428571428571,50.16256107442791,-193.2888761125805,-251.55616410758824,58.267287995007734,1358.7238000000004,1692.6255,20.47858607018568,27.392563678378085,132.56999999999994,7.675117381764274,-94792.95214228686,1.650000000000091,23.940000000000055,31.529999999999973,1846.314192913272,1807.5919999999994,1768.8698070867267,10.0,16.51,3.14,118.97,295.072,21653.6,3.6,4108.54,118.2138,24.79,593360.0,25805.791,0.3,-1022.113,280.251,20602.7,102.8224
