timestamp,open,high,low,close,volume,close time,quote asset volume,number of trades,taker buy base volume,taker buy quote volume,ignore,sumopeninterest,sumopeninterestvalue,RSI,StochRSI,OBV,ATR,ADX,MACD,MACD_Signal,MACD_Hist,SMA_50,SMA_20,DI_plus,DI_minus,MOM_,ROC_,CMF_,Candle_Body_,Upper_Wick_,Lower_Wick_,Bollinger_Upper,Bollinger_Middle,Bollinger_Lower,Fear_Greed,GOLD,GS10,OIL,CPI,M2,UNRATE,SP500,DXY,VIX,RETAIL,GDP,T10Y2Y,BALANCE_OF_TRADE,PPI,M1,IP
1503792000.0,4332.51,4400.0,4285.54,4310.01,350.692585,1503878399.0,1521580.06202557,3670.0,101.651358,442442.17937215,0.0,80332.024,8137351151.200403,67.85827398305986,0.0,876.7887129999999,277.28357142857146,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,19.5455059618931,30.268128740803867,24.93000000000029,0.5817861043434513,89.82400364065789,22.5,67.48999999999978,24.470000000000255,4433.369375045259,4271.629999999999,4109.890624954739,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1503878400.0,4310.01,4399.82,4124.54,4386.69,603.841616,1503964799.0,2591660.52579953,4349.0,142.787782,612364.20611134,0.0,80332.024,8137351151.200403,67.85827398305986,0.0,1480.630329,277.28357142857146,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,19.5455059618931,30.268128740803867,278.3199999999997,6.774462864834474,89.82400364065789,76.67999999999938,13.13000000000011,185.47000000000025,4396.726014286152,4326.165999999998,4255.605985713844,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1503964800.0,4353.65,4625.85,4313.55,4587.48,603.545028,1504051199.0,2682483.73582991,4159.0,143.442567,641982.02068658,0.0,80332.024,8137351151.200403,67.85827398305986,0.0,2084.175357,277.28357142857146,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,19.5455059618931,30.268128740803867,447.5,10.809230962468419,89.82400364065789,233.82999999999993,38.3700000000008,40.099999999999454,4598.938492488482,4380.459999999998,4161.981507511515,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504051200.0,4564.52,4647.51,4416.01,4555.14,808.468771,1504137599.0,3683714.68666123,5551.0,196.062252,894620.23750883,0.0,80332.024,8137351151.200403,67.85827398305986,0.0,1275.7065860000002,277.28357142857146,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,19.5455059618931,30.268128740803867,468.85000000000036,11.473732897077804,89.82400364065789,9.38000000000011,82.98999999999978,139.1300000000001,4663.663121551344,4435.351999999998,4207.040878448652,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504137600.0,4555.14,4745.42,4555.14,4724.89,556.956802,1504223999.0,2579878.72401184,4161.0,131.947325,614342.53390234,0.0,80332.024,8137351151.200403,67.85827398305986,0.0,1832.6633880000004,277.28357142857146,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,19.5455059618931,30.268128740803867,708.8900000000003,17.65164342629484,89.82400364065789,169.75,20.529999999999745,0.0,4808.652011297843,4512.841999999999,4217.031988702154,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504224000.0,4689.89,4885.55,4654.88,4834.91,560.666366,1504310399.0,2665165.55924616,4000.0,118.660103,566254.43089734,0.0,80332.024,8137351151.200403,70.6794655907821,0.0,2393.3297540000003,273.95403061224494,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,22.192613502734684,28.323566605174534,794.9099999999999,19.675990099009887,89.82400364065789,145.01999999999953,50.64000000000033,35.01000000000022,4923.583250494612,4617.821999999998,4312.060749505385,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504310400.0,4796.16,4939.19,4286.87,4472.14,929.148595,1504396799.0,4257723.944817,7475.0,379.199863,1738334.08541735,0.0,80332.024,8137351151.200403,53.884720079742976,0.0,1464.1811590000002,300.98017128279884,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,18.561054111091703,32.92049039751686,358.1300000000001,8.705131975858116,89.82400364065789,324.0199999999995,143.02999999999975,185.27000000000044,4892.909412514191,4634.911999999998,4376.914587485806,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504396800.0,4508.5,4714.76,4298.33,4509.08,691.216198,1504483199.0,3121052.75230181,6022.0,258.934536,1169644.69159694,0.0,80332.024,8137351151.200403,55.05584599074014,0.0,2155.3973570000003,309.22658761974174,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,16.684100664369925,29.591464602453527,193.0699999999997,4.473344593733564,89.82400364065789,0.5799999999999272,205.6800000000003,210.17000000000007,4895.721300595957,4619.231999999998,4342.74269940404,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504483200.0,4505.0,4527.49,3972.51,4100.11,1394.644614,1504569599.0,5909947.49008974,9317.0,578.600851,2460362.61291664,0.0,80332.024,8137351151.200403,42.26003453900124,0.0,760.7527430000002,326.78040278976016,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,14.56955461631998,33.28175323571242,-180.57000000000062,-4.218255043591224,89.82400364065789,404.8900000000003,22.48999999999978,127.59999999999945,5033.816603488676,4528.225999999998,4022.635396511319,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504569600.0,4106.97,4484.99,3603.0,4366.47,1228.938157,1504655999.0,5083453.18675071,10084.0,533.476065,2214297.83961246,0.0,80332.024,8137351151.200403,50.353191531070586,0.0,1989.6909000000003,366.43823116192016,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4328.539000000001,11.972553462652913,34.817057341802865,29.030000000000655,0.6692887970784822,89.82400364065789,259.5,118.51999999999953,503.97000000000025,4930.944882183515,4456.541999999999,3982.1391178164818,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504656000.0,4366.49,4662.87,4335.26,4619.77,807.363726,1504742399.0,3626346.05544323,7956.0,422.923063,1903231.7409154,0.0,80332.024,8137351151.200403,56.58522612592334,0.0,2797.054626,363.66478607892583,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4345.273500000001,14.789481376730135,32.499747901291805,309.7600000000002,7.18699028540537,135.76831893905222,253.28000000000065,43.099999999999454,31.229999999999563,4766.270699066125,4413.513999999998,4060.7573009338707,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504742400.0,4619.77,4788.59,4438.19,4691.61,500.429975,1504828799.0,2305795.13638315,3070.0,240.683949,1111299.24357466,0.0,80332.024,8137351151.200403,58.18829511861675,0.0,3297.484601,362.7173013590026,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4374.435500000001,16.291137671688766,30.185638107746982,304.9200000000001,6.951026856240139,159.90877650854318,71.83999999999924,96.98000000000047,181.58000000000084,4876.753749548052,4457.4079999999985,4038.062250451945,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504828800.0,4691.66,4735.39,4028.93,4282.8,1132.255046,1504915199.0,4866527.22639337,4733.0,465.962119,2004277.28941755,0.0,80332.024,8137351151.200403,47.450898785420655,0.0,2165.229555,387.27035126193095,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4381.576500000001,14.10975610986771,33.900751506646046,-304.6799999999994,-6.6415548405660445,130.0124741363171,408.8599999999997,43.73000000000047,253.87000000000035,4847.941859891222,4412.151999999998,3976.362140108775,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1504915200.0,4282.8,4426.62,4150.06,4258.81,658.782952,1505001599.0,2815383.46568698,3777.0,287.989805,1233627.00774409,0.0,80332.024,8137351151.200403,46.90392568983139,0.0,1506.4466029999999,379.36246902893583,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4390.202500000001,13.355815546839716,32.0892990988955,-296.3299999999999,-6.505398297308096,132.28535838007855,23.98999999999978,143.8199999999997,108.75,4799.978982272647,4443.891999999998,4087.805017727349,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505001600.0,4258.81,4283.0,3801.0,4130.37,660.373275,1505087999.0,2700371.80819211,3435.0,291.786887,1193884.03650449,0.0,80332.024,8137351151.200403,43.980851188766216,0.0,846.0733279999998,386.6937212411547,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4395.921000000001,12.13844443351071,35.76532463189276,-594.5200000000004,-12.582726793639655,144.29447040513259,128.4400000000005,24.1899999999996,329.3699999999999,4834.531027615082,4396.671999999998,3958.8129723849133,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505088000.0,4153.62,4334.43,4098.91,4208.47,699.989065,1505174399.0,2956842.76250147,4228.0,322.19833,1361869.71324406,0.0,80332.024,8137351151.200403,46.17735104920699,0.0,1546.0623929999997,375.895598295358,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4404.344500000001,12.582327972357565,34.12838107449985,-626.4399999999996,-12.956601053587335,102.41339106806353,54.850000000000364,125.96000000000004,54.710000000000036,4705.783329844187,4314.411999999998,3923.0406701558095,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505174400.0,4208.6,4394.59,4040.8,4163.72,879.630319,1505260799.0,3725190.62328952,6501.0,451.78067,1911015.26637066,0.0,80332.024,8137351151.200403,45.08649403362089,0.0,666.4320739999997,374.3166269885467,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4406.830000000002,12.887175383253858,31.77566950881186,-308.4200000000001,-6.896474618415349,99.26085568087922,44.88000000000011,185.98999999999978,122.92000000000007,4322.537384364846,4208.833999999998,4095.13061563515,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505260800.0,4159.72,4165.38,3760.0,3944.69,913.462545,1505347199.0,3570365.92571669,5019.0,363.053413,1425986.44091325,0.0,80332.024,8137351151.200403,40.09404200177548,0.0,-247.03047100000026,376.5354393465077,36.70881743228527,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4388.264000000002,11.876861886724175,34.714975502260984,-564.3899999999999,-12.516743992122558,71.12520141010118,215.0300000000002,5.6599999999998545,184.69000000000005,4355.870768616669,4141.211999999998,3926.553231383326,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505347200.0,3944.0,3993.0,3165.13,3189.02,1665.021543,1505433599.0,5914261.40460825,9066.0,761.153976,2711572.43635069,0.0,80332.024,8137351151.200403,28.406972104525458,0.0,-1912.0520140000003,408.7736222503286,38.35293756052966,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4333.681000000002,10.13022709362022,40.176932201503405,-911.0899999999997,-22.221111140920602,12.134169526333164,754.98,49.0,23.889999999999873,4687.0161575835455,3927.253999999998,3167.491842416451,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505433600.0,3188.01,3856.0,2817.0,3700.0,1968.866492,1505519999.0,6588767.18669446,10445.0,966.122245,3236325.66838306,0.0,80332.024,8137351151.200403,40.94284848077143,0.42093080854378373,56.81447799999978,453.7897920895908,40.215924761145345,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4301.809000000002,8.450557540459437,39.070882792616025,-666.4700000000003,-15.26335918945968,73.97244811829333,511.9899999999998,156.0,371.0100000000002,4586.776552459848,3841.179999999998,3095.583447540148,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505520000.0,3674.01,3950.0,3470.66,3714.95,1297.563953,1505606399.0,4804878.24721283,8809.0,624.887842,2314536.03271908,0.0,80332.024,8137351151.200403,41.26688130528487,0.4318112124918971,1354.3784309999999,455.6148069403343,41.559688538244295,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4272.056000000002,9.299918157829397,36.09722307716732,-904.8200000000006,-19.58582353666959,85.2603691047366,40.9399999999996,235.05000000000018,203.35000000000036,4391.914184599595,3742.475999999998,3093.037815400401,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505606400.0,3685.23,3748.21,3499.02,3699.99,682.17121,1505692799.0,2466490.27859466,6355.0,273.931976,994843.63045949,0.0,80332.024,8137351151.200403,41.024313634242155,0.4236662529506505,672.2072209999999,440.87017787316756,42.80746918840761,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4237.721000000002,8.919845188182556,34.62198657098439,-991.6199999999999,-21.136027930710355,78.85649766561879,14.759999999999764,48.220000000000255,186.21000000000004,4146.569527091026,3649.7299999999973,3152.890472908968,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505692800.0,3690.0,4123.2,3690.0,4035.01,1030.006455,1505779199.0,4069033.05715863,8220.0,417.638722,1651863.37125876,0.0,80332.024,8137351151.200403,48.346707764098774,0.6695382756994751,1702.2136759999999,440.32230802508417,42.46640811869859,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4210.097500000002,14.438248473008949,32.16125960537457,-247.78999999999996,-5.785700943308115,86.62621420540746,345.0100000000002,88.1899999999996,0.0,4210.652825788108,3667.793999999997,3124.935174211886,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505779200.0,4060.0,4089.97,3830.91,3910.04,902.332129,1505865599.0,3558315.19743872,7342.0,257.320352,1016803.88177532,0.0,80332.024,8137351151.200403,46.049880555729544,0.5924152007036012,799.8815469999998,427.3750003090067,42.14970855396878,-117.39809175970504,-51.421238690720706,-65.97685306898433,4159.184200000001,4177.842500000002,13.80629488132277,30.753580304193207,-348.77000000000044,-8.189376844705453,60.90637473671298,149.96000000000004,29.9699999999998,79.13000000000011,4086.0114949670256,3811.9979999999973,3537.984505032969,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505865600.0,3910.04,4046.08,3820.0,3900.0,720.935076,1505951999.0,2839584.45308804,7231.0,395.275138,1562210.14983916,0.0,80332.024,8137351151.200403,45.86137631324213,0.586085587932809,78.94647099999986,412.9967860012205,41.87526129931302,-114.43631309818602,-64.02425357221377,-50.41205952597225,4159.184200000001,4136.598000000002,13.260804600019213,29.729164051818636,-230.3699999999999,-5.577466425526046,28.53178530252851,10.039999999999964,136.03999999999996,80.0,4106.642920279288,3851.9979999999973,3597.353079720707,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1505952000.0,3889.99,3910.0,3567.0,3609.99,1001.654084,1506038399.0,3757043.07821264,8714.0,517.258926,1946238.63873747,0.0,80332.024,8137351151.200403,40.68113886414492,0.6155631633517127,-922.7076130000002,407.9970155725619,42.05982747896917,-133.94641456738646,-78.00868577124831,-55.937728796138146,4159.184200000001,4075.3520000000017,12.456670449679375,32.3992470622048,-598.4800000000005,-14.220845105228275,-24.721422578541915,280.0,20.01000000000022,42.98999999999978,4139.080590604398,3831.0059999999967,3522.931409395595,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1506038400.0,3592.84,3750.0,3505.55,3595.87,838.966425,1506124799.0,3031771.43292849,8152.0,511.059869,1848104.61254174,0.0,80332.024,8137351151.200403,40.44162120031432,0.6035510851623215,-1761.674038,396.31508588880746,42.33205508662668,-148.83203350117765,-92.17335531723418,-56.658678183943465,4159.184200000001,4031.5385000000015,11.902702286179984,32.076330622878395,-567.8500000000004,-13.638044825300454,-15.603375882808171,3.0299999999997453,154.1300000000001,87.28999999999996,4161.855704538801,3810.181999999997,3458.5082954611935,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1506124800.0,3595.88,3817.19,3542.91,3780.0,752.792791,1506211199.0,2799706.99951511,8402.0,431.94671,1608679.14327472,0.0,80332.024,8137351151.200403,44.990038720070395,0.8316593006964734,-1008.8812470000001,387.5982940396069,42.282028827363625,-144.1100308595478,-102.5606904256969,-41.5493404338509,4159.184200000001,3995.0845000000018,12.544959157996857,30.440553396415055,-164.69000000000005,-4.1749795294433785,11.408268410756207,184.1199999999999,37.190000000000055,52.970000000000255,4030.399905759192,3759.1799999999976,3487.9600942408033,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1506211200.0,3779.54,3789.99,3622.76,3660.02,661.63639,1506297599.0,2445788.43620041,8724.0,290.93917,1077964.32638088,0.0,80332.024,8137351151.200403,42.701643487855534,0.716893725506844,-1670.5176370000001,371.85770160820636,42.23557587233365,-148.3392307174213,-111.71639848404178,-36.62283223337951,4159.184200000001,3973.0800000000017,12.138506956489085,29.4542903255464,471.0,14.769427598447171,30.73497847846387,119.51999999999998,10.449999999999818,37.25999999999976,3939.865856768871,3709.175999999997,3478.4861432311236,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1506297600.0,3660.02,3979.87,3653.69,3920.75,727.994713,1506383999.0,2784170.85318322,9740.0,298.839159,1144089.17964881,0.0,80332.024,8137351151.200403,48.796721480872286,0.9999999999509558,-942.5229240000001,368.59500863619166,41.31262802832112,-129.16325646683845,-115.20577008060111,-13.957486386237335,4159.184200000001,3950.7940000000017,15.074377526285323,27.57747091779051,220.75,5.966216216216225,9.00714789378019,260.73,59.11999999999989,6.329999999999927,3957.9251145037824,3713.3259999999973,3468.726885496212,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
1506384000.0,3928.0,3976.99,3850.05,3882.35,526.727987,1506470399.0,2061195.57868009,7971.0,225.570283,883925.0185633,0.0,80332.024,8137351151.200403,47.98709177258222,0.9602923167761163,-1469.250911,351.3339365907494,40.45560503030949,-115.7306469375576,-115.3107454519924,-0.419901485565191,4159.184200000001,3913.9230000000016,14.682280728875105,26.8601585107817,167.4000000000001,4.50611717519751,-33.67320997657614,45.65000000000009,48.98999999999978,32.29999999999973,4017.342702656699,3767.7979999999975,3518.253297343296,39.0,25.12,0.87,41.14,258.076,15980.6,4.4,2972.37,116.7132,41.94,429196.0,21727.657,0.25,-513.578,193.1,4260.9,97.606
